City,State,Country,debutYear,freq,lat,long
Fort Rucker, AL, USA,1988,1,31.45140705,-85.7839346828
Fort Rucker, AL, USA,1994,1,31.45140705,-85.7839346828
Fort Scott, KS, USA,2007,1,37.8399791,-94.7082882
Fort Smith, AR, USA,1995,1,35.3872218,-94.4248983
Fort Smith, AR, USA,1998,1,35.3872218,-94.4248983
Fort Smith, AR, USA,1999,1,35.3872218,-94.4248983
Fort Smith, AR, USA,2009,2,35.3872218,-94.4248983
Fort Stewart, GA, USA,2013,1,31.8694349,-81.6077657
Fort Stockton, TX, USA,1971,1,30.891901,-102.8836625
Fort Thomas, KY, USA,1996,1,39.0786242,-84.4483432
Fort Thomas, KY, USA,2002,1,39.0786242,-84.4483432
Fort Thomas, KY, USA,2014,1,39.0786242,-84.4483432
Fort Walton Beach, FL, USA,1981,1,30.4057552,-86.618842
Fort Walton Beach, FL, USA,1995,1,30.4057552,-86.618842
Fort Walton Beach, FL, USA,2011,1,30.4057552,-86.618842
Fort Wayne, IN, USA,1973,1,29.533867,-98.323092
Fort Wayne, IN, USA,1982,1,29.533867,-98.323092
Fort Wayne, IN, USA,1989,1,29.533867,-98.323092
Fort Wayne, IN, USA,1991,1,29.533867,-98.323092
Fort Wayne, IN, USA,1996,2,29.533867,-98.323092
Fort Wayne, IN, USA,2001,1,29.533867,-98.323092
Fort Wayne, IN, USA,2011,1,29.533867,-98.323092
Fort Wayne, IN, USA,2013,1,29.533867,-98.323092
Fort Wayne, IN, USA,2014,1,29.533867,-98.323092
Fort Worth, TX, USA,1976,1,32.753177,-97.3327459
Fort Worth, TX, USA,1978,1,32.753177,-97.3327459
Fort Worth, TX, USA,1986,1,32.753177,-97.3327459
Fort Worth, TX, USA,1991,1,32.753177,-97.3327459
Fort Worth, TX, USA,1993,1,32.753177,-97.3327459
Fort Worth, TX, USA,1998,1,32.753177,-97.3327459
Fort Worth, TX, USA,2004,2,32.753177,-97.3327459
Fort Worth, TX, USA,2005,3,32.753177,-97.3327459
Fort Worth, TX, USA,2006,2,32.753177,-97.3327459
Fort Worth, TX, USA,2007,1,32.753177,-97.3327459
Fort Worth, TX, USA,2008,1,32.753177,-97.3327459
Fort Worth, TX, USA,2010,1,32.753177,-97.3327459
Fort Worth, TX, USA,2012,1,32.753177,-97.3327459
Fort Worth, TX, USA,2013,1,32.753177,-97.3327459
Fort Worth, TX, USA,2014,1,32.753177,-97.3327459
Fort Worth, TX, USA,2017,2,32.753177,-97.3327459
Fort Worth, TX, USA,2018,2,32.753177,-97.3327459
Fort Worth, TX, USA,2019,1,32.753177,-97.3327459
Fort Worth, TX, USA,2020,1,32.753177,-97.3327459
Fountain Valley, CA, USA,2001,1,33.7038145,-117.9627349
Fountain Valley, CA, USA,2002,1,33.7038145,-117.9627349
Fountain Valley, CA, USA,2003,1,33.7038145,-117.9627349
Fountain Valley, CA, USA,2006,1,33.7038145,-117.9627349
Fountain Valley, CA, USA,2008,1,33.7038145,-117.9627349
Fountain Valley, CA, USA,2009,1,33.7038145,-117.9627349
Fountain, CO, USA,2007,1,38.682219,-104.7008056
Framingham, MA, USA,1979,1,42.3095704,-71.4413097
Framingham, MA, USA,1991,1,42.3095704,-71.4413097
Framingham, MA, USA,1995,1,42.3095704,-71.4413097
Framingham, MA, USA,1998,1,42.3095704,-71.4413097
Framingham, MA, USA,2010,1,42.3095704,-71.4413097
Framingham, MA, USA,2013,1,42.3095704,-71.4413097
Frankfort, IL, USA,2017,1,41.4958665,-87.8486613
Frankfort, KY, USA,2005,1,38.2009055,-84.8732836
Frankfort, KY, USA,2017,1,38.2009055,-84.8732836
Franklin, PA, USA,2013,1,34.440962,-87.8339064
Franklin, TN, USA,2016,1,35.925206,-86.8689419
Franklin, VA, USA,1995,1,33.16011905,-95.21652077
Franklinton, NC, USA,1972,1,36.1018163,-78.4580543
Fraser, MI, USA,1970,1,42.539202,-82.9493652
Frederick, MD, USA,1977,1,39.4142186,-77.4109269
Frederick, MD, USA,2019,2,39.4142186,-77.4109269
Fredericksburg, TX, USA,1970,1,30.2752011,-98.8719843
Fredericksburg, VA, USA,1972,1,38.3031837,-77.4605399
Fredericksburg, VA, USA,1977,1,38.3031837,-77.4605399
Fredericksburg, VA, USA,2000,1,38.3031837,-77.4605399
Fredericksburg, VA, USA,2004,1,38.3031837,-77.4605399
Fredericksburg, VA, USA,2019,1,38.3031837,-77.4605399
Freehold, NJ, USA,2011,1,40.2601096,-74.2737573
Freehold, NJ, USA,2014,2,40.2601096,-74.2737573
Freeport, IL, USA,2002,1,42.2966861,-89.6212271
Freeport, IL, USA,2013,1,42.2966861,-89.6212271
Freeport, NY, USA,1980,1,40.6576022,-73.5831835
Freeport, NY, USA,1981,1,40.6576022,-73.5831835
Freeport, NY, USA,2019,1,40.6576022,-73.5831835
Freeport, TX, USA,1979,1,28.9541368,-95.3596617
Freeport, TX, USA,1983,1,28.9541368,-95.3596617
Freeport, TX, USA,1992,1,28.9541368,-95.3596617
Freeport, TX, USA,2007,1,28.9541368,-95.3596617
Freeport, TX, USA,2008,1,28.9541368,-95.3596617
Freer, TX, USA,1983,1,27.8781306,-98.6142095
Fremont, CA, USA,1989,1,37.5482697,-121.988571
Fremont, CA, USA,2008,1,37.5482697,-121.988571
Fremont, NE, USA,2008,1,37.5482697,-121.988571
Fremont, OH, USA,1980,1,41.3473413,-83.1134972
Fremont, OH, USA,1989,1,41.3473413,-83.1134972
Fresno, CA, USA,1973,1,36.7394421,-119.7848307
Fresno, CA, USA,1974,2,36.7394421,-119.7848307
Fresno, CA, USA,1975,1,36.7394421,-119.7848307
Fresno, CA, USA,1979,1,36.7394421,-119.7848307
Fresno, CA, USA,1980,1,36.7394421,-119.7848307
Fresno, CA, USA,1981,2,36.7394421,-119.7848307
Fresno, CA, USA,1986,1,36.7394421,-119.7848307
Fresno, CA, USA,1989,1,36.7394421,-119.7848307
Fresno, CA, USA,1990,1,36.7394421,-119.7848307
Fresno, CA, USA,1991,2,36.7394421,-119.7848307
Fresno, CA, USA,1993,2,36.7394421,-119.7848307
Fresno, CA, USA,1995,1,36.7394421,-119.7848307
Fresno, CA, USA,1996,1,36.7394421,-119.7848307
Fresno, CA, USA,2002,2,36.7394421,-119.7848307
Fresno, CA, USA,2005,1,36.7394421,-119.7848307
Fresno, CA, USA,2007,1,36.7394421,-119.7848307
Fresno, CA, USA,2010,1,36.7394421,-119.7848307
Fresno, CA, USA,2011,1,36.7394421,-119.7848307
Fresno, CA, USA,2018,1,36.7394421,-119.7848307
Front Royal, VA, USA,1991,1,38.9178538,-78.1917718
Front Royal, VA, USA,1993,1,38.9178538,-78.1917718
Fullerton, CA, USA,1973,1,33.8708215,-117.9294165
Fullerton, CA, USA,1981,1,33.8708215,-117.9294165
Fullerton, CA, USA,1984,2,33.8708215,-117.9294165
Fullerton, CA, USA,1988,1,33.8708215,-117.9294165
Fullerton, CA, USA,1990,1,33.8708215,-117.9294165
Fullerton, CA, USA,1993,2,33.8708215,-117.9294165
Fullerton, CA, USA,1994,1,33.8708215,-117.9294165
Fullerton, CA, USA,1995,1,33.8708215,-117.9294165
Fullerton, CA, USA,1998,1,33.8708215,-117.9294165
Fullerton, CA, USA,1999,1,33.8708215,-117.9294165
Fullerton, CA, USA,2001,1,33.8708215,-117.9294165
Fullerton, CA, USA,2003,1,33.8708215,-117.9294165
Fullerton, CA, USA,2005,1,33.8708215,-117.9294165
Fullerton, CA, USA,2007,2,33.8708215,-117.9294165
Fullerton, CA, USA,2012,1,33.8708215,-117.9294165
Fullerton, CA, USA,2013,1,33.8708215,-117.9294165
Fullerton, CA, USA,2014,1,33.8708215,-117.9294165
Fullerton, CA, USA,2015,1,33.8708215,-117.9294165
Fulton, MO, USA,1973,1,38.8467082,-91.9479586
Gadsden, AL, USA,1985,1,34.010929,-85.9989596
Gadsden, AL, USA,1991,1,34.010929,-85.9989596
Gainesville, FL, USA,1997,1,29.6519684,-82.3249846
Gainesville, FL, USA,1998,1,29.6519684,-82.3249846
Gainesville, FL, USA,2002,1,29.6519684,-82.3249846
Gainesville, FL, USA,2006,1,29.6519684,-82.3249846
Gainesville, FL, USA,2008,1,29.6519684,-82.3249846
Gainesville, FL, USA,2013,1,29.6519684,-82.3249846
Gainesville, FL, USA,2015,2,29.6519684,-82.3249846
Gainesville, FL, USA,2018,1,29.6519684,-82.3249846
Gainesville, GA, USA,1981,1,29.6519684,-82.3249846
Gainesville, GA, USA,2007,1,29.6519684,-82.3249846
Galesburg, IL, USA,1974,1,40.9479779,-90.3705842
Gallipolis, OH, USA,1978,1,38.809803,-82.2023691
Gallipolis, OH, USA,1993,1,38.809803,-82.2023691
Gallup, NM, USA,1996,1,35.5283506,-108.743907
Galveston, TX, USA,1973,1,29.299328,-94.7945882
Galveston, TX, USA,1982,1,29.299328,-94.7945882
Galveston, TX, USA,1989,1,29.299328,-94.7945882
Galveston, TX, USA,1992,1,29.299328,-94.7945882
Galveston, TX, USA,2002,1,29.299328,-94.7945882
Galveston, TX, USA,2011,1,29.299328,-94.7945882
Galveston, TX, USA,2017,1,29.299328,-94.7945882
Gambrills, MD, USA,1991,1,39.067054,-76.6652449
Garberville, CA, USA,1980,1,40.100569,-123.796139
Garden City, KS, USA,1981,1,37.9716898,-100.8726618
Garden City, MI, USA,1999,1,37.9716898,-100.8726618
Garden Grove, CA, USA,1977,1,33.7746292,-117.9463717
Garden Grove, CA, USA,1991,1,33.7746292,-117.9463717
Garden Grove, CA, USA,2001,1,33.7746292,-117.9463717
Garden Grove, CA, USA,2003,1,33.7746292,-117.9463717
Garden Grove, CA, USA,2004,1,33.7746292,-117.9463717
Garden Grove, CA, USA,2018,1,33.7746292,-117.9463717
Gardner, KS, USA,2019,1,38.8109254,-94.9272958
Garland, TX, USA,1998,1,32.912624,-96.6388833
Gary, IN, USA,1970,1,44.4529684,-83.8048053
Gary, IN, USA,1978,1,44.4529684,-83.8048053
Gary, IN, USA,1981,1,44.4529684,-83.8048053
Gary, IN, USA,1982,1,44.4529684,-83.8048053
Gary, IN, USA,1986,1,44.4529684,-83.8048053
Gary, IN, USA,1987,1,44.4529684,-83.8048053
Gary, IN, USA,1990,1,44.4529684,-83.8048053
Gary, IN, USA,1992,1,44.4529684,-83.8048053
Gary, IN, USA,1995,1,44.4529684,-83.8048053
Gary, IN, USA,1996,1,44.4529684,-83.8048053
Gastonia, NC, USA,1973,1,35.2622158,-81.1838794
Gastonia, NC, USA,1997,1,35.2622158,-81.1838794
Gastonia, NC, USA,1998,1,35.2622158,-81.1838794
Geneseo, IL, USA,2020,1,41.4525214,-90.1548426
Georgetown, KY, USA,1996,1,38.2097967,-84.5588311
Georgetown, OH, USA,1978,1,38.8645138,-83.9040944
Germantown, TN, USA,2013,1,35.0867577,-89.8100858
Germantown, TN, USA,2020,1,35.0867577,-89.8100858
Gilbert, AZ, USA,2015,1,33.3527632,-111.7890373
Gilroy, CA, USA,2009,1,37.0065078,-121.5631723
Gladwin, MI, USA,1974,1,43.9747774,-84.3873235
Glasgow, KY, USA,1970,1,36.995906,-85.9124842
Glasgow, KY, USA,1978,1,36.995906,-85.9124842
Glen Allen, VA, USA,2019,1,37.316934,-90.0278123639
Glen Cove, NY, USA,1974,1,40.862755,-73.6336094
Glen Cove, NY, USA,1980,1,40.862755,-73.6336094
Glen Cove, NY, USA,1982,1,40.862755,-73.6336094
Glen Cove, NY, USA,1996,1,40.862755,-73.6336094
Glen Cove, NY, USA,2005,1,40.862755,-73.6336094
Glen Dale, WV, USA,1973,1,39.9464705,-80.7557587134
Glen Ellyn, IL, USA,2018,1,41.8775293,-88.0670118
Glen Ridge, NJ, USA,1981,1,40.805378,-74.2037566
Glen Ridge, NJ, USA,1983,1,40.805378,-74.2037566
Glen Ridge, NJ, USA,1984,1,40.805378,-74.2037566
Glendale, AZ, USA,2008,1,33.5386858,-112.1859941
Glendale, AZ, USA,2018,1,33.5386858,-112.1859941
Glendale, CA, USA,1971,2,34.1469416,-118.2478471
Glendale, CA, USA,1975,1,34.1469416,-118.2478471
Glendale, CA, USA,1976,1,34.1469416,-118.2478471
Glendale, CA, USA,1977,1,34.1469416,-118.2478471
Glendale, CA, USA,1978,2,34.1469416,-118.2478471
Glendale, CA, USA,1980,1,34.1469416,-118.2478471
Glendale, CA, USA,1981,1,34.1469416,-118.2478471
Glendale, CA, USA,1986,1,34.1469416,-118.2478471
Glendale, CA, USA,1987,1,34.1469416,-118.2478471
Glendale, CA, USA,1990,2,34.1469416,-118.2478471
Glendale, CA, USA,1991,1,34.1469416,-118.2478471
Glendale, CA, USA,1994,1,34.1469416,-118.2478471
Glendale, CA, USA,1995,1,34.1469416,-118.2478471
Glendale, CA, USA,2005,1,34.1469416,-118.2478471
Glendale, CA, USA,2013,1,34.1469416,-118.2478471
Glendale, CA, USA,2014,1,34.1469416,-118.2478471
Glendale, CA, USA,2017,1,34.1469416,-118.2478471
Glendive, MT, USA,2011,1,47.10529,-104.71246
Glendora, CA, USA,1997,1,34.1361187,-117.865339
Glendora, CA, USA,2000,1,34.1361187,-117.865339
Glendora, CA, USA,2002,1,34.1361187,-117.865339
Glens Falls, NY, USA,1978,1,43.309941,-73.644447
Glens Falls, NY, USA,1980,1,43.309941,-73.644447
Glens Falls, NY, USA,1984,1,43.309941,-73.644447
Glenwood, IL, USA,2014,1,41.5424867,-87.6022765
Goddard, KS, USA,2012,1,37.6597363,-97.5753256
Golden Valley, MN, USA,1993,1,44.9861176,-93.3784618
Goldsboro, NC, USA,1979,1,35.3848841,-77.9927651
Goldsboro, NC, USA,2004,1,35.3848841,-77.9927651
Goldsboro, NC, USA,2013,1,35.3848841,-77.9927651
Goldsboro, NC, USA,2019,1,35.3848841,-77.9927651
Goleta, CA, USA,2000,1,34.4358295,-119.8276389
Goleta, CA, USA,2011,1,34.4358295,-119.8276389
Goose Creek, SC, USA,2009,1,32.9961038,-80.0387292
Goose Creek, SC, USA,2010,1,32.9961038,-80.0387292
Goose Creek, TX, USA,1974,1,29.8055899,-95.0076303
Goshen, NY, USA,2003,2,41.4020382,-74.3243191
Graceville, MN, USA,1975,1,45.5695863,-96.433299
Granada Hills, CA, USA,1989,1,34.2661558,-118.5174342
Granada Hills, CA, USA,1997,1,34.2661558,-118.5174342
Grand Forks, ND, USA,1973,1,47.9078244,-97.0592028
Grand Forks, ND, USA,2004,1,47.9078244,-97.0592028
Grand Haven, MI, USA,1981,1,43.0630734,-86.2283864
Grand Island, NE, USA,1989,1,40.924271,-98.338685
Grand Junction, CO, USA,2004,1,39.063956,-108.5507317
Grand Junction, CO, USA,2009,1,39.063956,-108.5507317
Grand Rapids, MI, USA,1970,1,42.9632405,-85.6678639
Grand Rapids, MI, USA,1971,2,42.9632405,-85.6678639
Grand Rapids, MI, USA,1975,1,42.9632405,-85.6678639
Grand Rapids, MI, USA,1977,1,42.9632405,-85.6678639
Grand Rapids, MI, USA,1990,1,42.9632405,-85.6678639
Grand Rapids, MI, USA,1991,1,42.9632405,-85.6678639
Grand Rapids, MI, USA,1993,2,42.9632405,-85.6678639
Grand Rapids, MI, USA,2010,1,42.9632405,-85.6678639
Grand Rapids, MI, USA,2013,1,42.9632405,-85.6678639
Grangeville, ID, USA,1980,1,45.926552,-116.1223265
Graniteville, SC, USA,1983,1,33.5637483,-81.8078887
Grantham, NC, USA,1995,1,35.297108,-78.163605
Grants Pass, OR, USA,1990,1,42.4393707,-123.3272489
Grants Pass, OR, USA,2015,1,42.4393707,-123.3272489
Great Falls, MT, USA,1984,1,47.5048851,-111.29189
Great Falls, MT, USA,2012,1,47.5048851,-111.29189
Great Lakes, IL, USA,1974,1,42.3093241,-87.8496551
Greeley, CO, USA,1985,1,40.4233142,-104.7091322
Green Bay, WI, USA,1989,1,44.5126379,-88.0125794
Green Bay, WI, USA,1992,1,44.5126379,-88.0125794
Green Bay, WI, USA,2001,1,44.5126379,-88.0125794
Green Bay, WI, USA,2009,1,44.5126379,-88.0125794
Green Bay, WI, USA,2014,1,44.5126379,-88.0125794
Green Lane, PA, USA,2018,1,40.3367674,-75.4690674
Greenbrae, CA, USA,1982,1,37.9485356,-122.5247031
Greenbrae, CA, USA,1988,1,37.9485356,-122.5247031
Greenbrae, CA, USA,2008,1,37.9485356,-122.5247031
Greenbrae, CA, USA,2009,1,37.9485356,-122.5247031
Greenbrae, CA, USA,2010,1,37.9485356,-122.5247031
Greencastle, IN, USA,1996,1,35.19446,-79.432932
Greene County, AL, USA,1977,1,32.8620514,-87.9915392
Greenfield, IN, USA,2013,1,38.254492,-77.4169372978
Greenfield, MA, USA,1999,1,42.6097476,-72.5979752
Greensboro, NC, USA,1973,1,36.0726355,-79.7919754
Greensboro, NC, USA,1988,1,36.0726355,-79.7919754
Greensboro, NC, USA,2004,1,36.0726355,-79.7919754
Greensboro, NC, USA,2013,1,36.0726355,-79.7919754
Greensboro, NC, USA,2018,1,36.0726355,-79.7919754
Greensboro, NC, USA,2019,1,36.0726355,-79.7919754
Greensburg, IN, USA,2015,1,39.3372722,-85.483581
Greensburg, KY, USA,1994,1,37.2608936,-85.4988548
Greensburg, PA, USA,2006,1,40.3014581,-79.5389289
Greenville, MS, USA,1973,1,33.4000633,-91.0551312
Greenville, MS, USA,1992,1,33.4000633,-91.0551312
Greenville, MS, USA,1997,1,33.4000633,-91.0551312
Greenville, NC, USA,1988,1,35.613224,-77.3724593
Greenville, NC, USA,1995,1,35.613224,-77.3724593
Greenville, NC, USA,1998,1,35.613224,-77.3724593
Greenville, NC, USA,2011,1,35.613224,-77.3724593
Greenville, OH, USA,1986,1,40.1023909,-84.6332986
Greenville, PA, USA,2009,1,31.8295972,-86.6177517
Greenville, SC, USA,1977,1,34.851354,-82.3984882
Greenville, SC, USA,1989,1,34.851354,-82.3984882
Greenville, SC, USA,1997,1,34.851354,-82.3984882
Greenville, SC, USA,2006,1,34.851354,-82.3984882
Greenville, SC, USA,2011,1,34.851354,-82.3984882
Greenville, SC, USA,2013,1,34.851354,-82.3984882
Greenville, SC, USA,2015,1,34.851354,-82.3984882
Greenville, SC, USA,2016,2,34.851354,-82.3984882
Greenville, SC, USA,2018,1,34.851354,-82.3984882
Greenville, SC, USA,2020,1,34.851354,-82.3984882
Greenville, TX, USA,1971,1,33.1384488,-96.1108066
Greenville, TX, USA,2012,1,33.1384488,-96.1108066
Greenwich, CT, USA,1983,1,41.0264862,-73.6284598
Greenwich, CT, USA,2008,1,41.0264862,-73.6284598
Greenwood, MS, USA,2003,1,33.5162315,-90.1795281
Greenwood, MS, USA,2005,1,33.5162315,-90.1795281
Greenwood, MS, USA,2011,1,33.5162315,-90.1795281
Grenada, MS, USA,1973,1,33.7690049,-89.8084192
Greybull, WY, USA,1985,1,44.488924,-108.0554209
Griffin, GA, USA,2013,1,33.2467807,-84.2640904
Grove City, OH, USA,2016,1,39.8814519,-83.0929645
Grove City, PA, USA,1978,1,41.1579008,-80.0886631
Gulfport, MS, USA,1989,1,30.3674198,-89.0928155
Gulfport, MS, USA,1995,1,30.3674198,-89.0928155
Gulfport, MS, USA,1998,2,30.3674198,-89.0928155
Gulfport, MS, USA,2016,1,30.3674198,-89.0928155
Guthrie, OK, USA,1981,1,35.8789231,-97.4252772
Guthrie, OK, USA,1989,1,35.8789231,-97.4252772
Hackensack, NJ, USA,1975,1,40.8871438,-74.0410865
Hackensack, NJ, USA,1991,1,40.8871438,-74.0410865
Hackensack, NJ, USA,1996,1,40.8871438,-74.0410865
Hackensack, NJ, USA,2009,1,40.8871438,-74.0410865
Hagerstown, MD, USA,1993,1,39.6419219,-77.7202641
Hagerstown, MD, USA,2008,1,39.6419219,-77.7202641
Hahira, GA, USA,1975,1,30.9913064,-83.3726575
Hahira, GA, USA,2006,1,30.9913064,-83.3726575
Hallettsville, TX, USA,2010,1,29.4438528,-96.9410929
Hamilton, OH, USA,1974,1,39.3995067,-84.5613428
Hamilton, OH, USA,1980,1,39.3995067,-84.5613428
Hamilton, OH, USA,1981,1,39.3995067,-84.5613428
Hamilton, OH, USA,1987,1,39.3995067,-84.5613428
Hamilton, OH, USA,1991,1,39.3995067,-84.5613428
Hamilton, OH, USA,1995,1,39.3995067,-84.5613428
Hamilton, OH, USA,2001,1,39.3995067,-84.5613428
Hammond, IN, USA,1975,1,33.539694,-117.637194
Hammond, IN, USA,1977,1,33.539694,-117.637194
Hammond, IN, USA,1997,1,33.539694,-117.637194
Hammond, IN, USA,2007,1,33.539694,-117.637194
Hammond, IN, USA,2009,1,33.539694,-117.637194
Hammond, LA, USA,1996,1,30.5043583,-90.4611995
Hammond, LA, USA,2011,1,30.5043583,-90.4611995
Hampton, VA, USA,1978,1,37.0300969,-76.3452057
Hampton, VA, USA,1991,1,37.0300969,-76.3452057
Hampton, VA, USA,1997,1,37.0300969,-76.3452057
Hampton, VA, USA,2018,1,37.0300969,-76.3452057
Hamtramck, MI, USA,1976,1,42.3928151,-83.0496438
Hanford, CA, USA,1987,1,36.3274502,-119.6456844
Hanford, CA, USA,1991,2,36.3274502,-119.6456844
Hanford, CA, USA,1995,1,36.3274502,-119.6456844
Hanford, CA, USA,2000,1,36.3274502,-119.6456844
Hannibal, MO, USA,1982,1,39.7082498,-91.3587413
Hannibal, MO, USA,1993,1,39.7082498,-91.3587413
Hanover, NH, USA,1985,1,43.703622,-72.288666
Harbor Beach, MI, USA,1972,1,43.844737,-82.651319
Harbor City, CA, USA,1986,2,33.7911012,-118.3012604
Harbor City, CA, USA,1997,1,33.7911012,-118.3012604
Harbor City, CA, USA,2000,1,33.7911012,-118.3012604
Harbor City, CA, USA,2001,1,33.7911012,-118.3012604
Harbor City, CA, USA,2014,1,33.7911012,-118.3012604
Harbor City, CA, USA,2019,1,33.7911012,-118.3012604
Harlingen, TX, USA,2004,1,26.1908241,-97.6959794
Harrisburg, AR, USA,1990,1,35.5642472,-90.7167786
Harrisburg, IL, USA,1973,1,37.7385,-88.5405213
Harrisburg, PA, USA,1973,1,40.2663107,-76.8861122
Harrisburg, PA, USA,1980,1,40.2663107,-76.8861122
Harrisburg, PA, USA,1983,1,40.2663107,-76.8861122
Harrisburg, PA, USA,1990,1,40.2663107,-76.8861122
Harrisburg, PA, USA,2011,1,40.2663107,-76.8861122
Harrison, AR, USA,1990,1,36.2297936,-93.1076765
Harrisonburg, VA, USA,1979,1,38.4493315,-78.8688833
Harrisonburg, VA, USA,1990,1,38.4493315,-78.8688833
Harrisonburg, VA, USA,2000,1,38.4493315,-78.8688833
Harrisonburg, VA, USA,2008,1,38.4493315,-78.8688833
Hartford, CT, USA,1981,1,41.7655582,-72.6906127615
Hartford, CT, USA,1983,1,41.7655582,-72.6906127615
Hartford, CT, USA,2002,1,41.7655582,-72.6906127615
Hartland, MI, USA,2002,1,43.8038471,-93.4868831
Hartselle, AL, USA,1997,1,34.4428135,-86.9269913887
Hartsville, SC, USA,1970,1,34.3740431,-80.0734005
Hartsville, SC, USA,2011,1,34.3740431,-80.0734005
Harvey, IL, USA,1987,1,41.6100344,-87.6467132
Harvey, IL, USA,2001,1,41.6100344,-87.6467132
Harvey, IL, USA,2003,1,41.6100344,-87.6467132
Harvey, IL, USA,2004,1,41.6100344,-87.6467132
Harvey, IL, USA,2007,1,41.6100344,-87.6467132
Harvey, IL, USA,2010,1,41.6100344,-87.6467132
Hastings, NE, USA,1973,1,44.7426933,-92.8518697
Hattiesburg, MS, USA,1976,1,31.3271189,-89.2903392
Hattiesburg, MS, USA,1988,1,31.3271189,-89.2903392
Hattiesburg, MS, USA,1996,1,31.3271189,-89.2903392
Hattiesburg, MS, USA,2000,1,31.3271189,-89.2903392
Hattiesburg, MS, USA,2001,1,31.3271189,-89.2903392
Hattiesburg, MS, USA,2004,1,31.3271189,-89.2903392
Hattiesburg, MS, USA,2005,1,31.3271189,-89.2903392
Hattiesburg, MS, USA,2006,1,31.3271189,-89.2903392
Hattiesburg, MS, USA,2009,1,31.3271189,-89.2903392
Hattiesburg, MS, USA,2010,1,31.3271189,-89.2903392
Hattiesburg, MS, USA,2012,1,31.3271189,-89.2903392
Haverhill, MA, USA,1998,1,42.7777829,-71.0767724
Havre de Grace, MD, USA,1981,1,39.5489964,-76.0914718
Havre de Grace, MD, USA,1987,1,39.5489964,-76.0914718
Havre, MT, USA,1983,1,48.5536972,-109.677802
Havre, MT, USA,1999,1,48.5536972,-109.677802
Hawthorne, CA, USA,1986,1,33.9188589,-118.3483256
Hawthorne, CA, USA,1989,1,33.9188589,-118.3483256
Hawthorne, NV, USA,1990,1,38.5246441,-118.624578
Hayneville, AL, USA,1971,1,32.1840315,-86.5802533
Hayward, CA, USA,2001,1,37.6688205,-122.080796
Hayward, CA, USA,2006,1,37.6688205,-122.080796
Hayward, CA, USA,2007,1,37.6688205,-122.080796
Hayward, CA, USA,2020,1,37.6688205,-122.080796
Hebron, CT, USA,2012,1,42.4716853,-88.432318
Helena, AR, USA,1975,1,34.5291,-90.59
Helena, MT, USA,1984,1,46.5927425,-112.036277
Hemet, CA, USA,2009,1,33.7475203,-116.9719684
Hempstead, NY, USA,1982,1,40.7063185,-73.618684
Hempstead, TX, USA,2019,1,30.0929491,-96.0806548
Henderson, NV, USA,2015,1,36.0301134,-114.9826194
Henderson, TX, USA,2016,1,32.182598,-95.7893178
Henrico, VA, USA,2019,1,37.4957023,-77.335257
Henryetta, OK, USA,1982,1,35.4399264,-95.9819194
Hereford, TX, USA,2016,1,34.8245521,-102.398778
Herrin, IL, USA,1993,1,37.8031056,-89.0275744
Hialeah, FL, USA,1983,1,25.8575963,-80.2781057
Hialeah, FL, USA,1987,1,25.8575963,-80.2781057
Hialeah, FL, USA,1995,1,25.8575963,-80.2781057
Hialeah, FL, USA,1996,1,25.8575963,-80.2781057
Hialeah, FL, USA,2008,1,25.8575963,-80.2781057
Hialeah, FL, USA,2009,1,25.8575963,-80.2781057
Hialeah, FL, USA,2012,1,25.8575963,-80.2781057
Hialeah, FL, USA,2015,1,25.8575963,-80.2781057
Hialeah, FL, USA,2016,1,25.8575963,-80.2781057
Hialeah, FL, USA,2018,1,25.8575963,-80.2781057
Hickory, NC, USA,1984,1,35.7333312,-81.3442915
Hickory, NC, USA,2009,1,35.7333312,-81.3442915
Hicksville, OH, USA,1999,1,41.293106,-84.7619032
Hidden Hills, CA, USA,2011,1,34.164091,-118.657837
High Point, NC, USA,1998,1,35.9556924,-80.0053176
Highland Park, IL, USA,1978,1,42.1816919,-87.8003438
